hotel_name,year_int,sentiment_score
Macarico Beach Hotel,2024,3.625
Macarico Beach Hotel,2025,3.857142857142857
Mamaadama Alpaca Farm And B&b,2024,5.0
Mamaadama Alpaca Farm And B&b,2025,5.0
Mareta Beach House Boutique Residence,2018,4.4
Mareta Beach House Boutique Residence,2019,2.75
Mareta Beach House Boutique Residence,2020,2.0
Mareta Beach House Boutique Residence,2021,4.0
Mareta Beach House Boutique Residence,2022,4.5
Mareta Beach House Boutique Residence,2023,3.5
Mareta Beach House Boutique Residence,2024,5.0
Mareta Beach House Boutique Residence,2025,4.0
Mareta View Boutique Bed & Breakfast,2009,4.0
Mareta View Boutique Bed & Breakfast,2010,3.3333333333333335
Mareta View Boutique Bed & Breakfast,2011,4.125
Mareta View Boutique Bed & Breakfast,2012,4.352941176470588
Mareta View Boutique Bed & Breakfast,2013,4.0
Mareta View Boutique Bed & Breakfast,2014,4.375
Mareta View Boutique Bed & Breakfast,2015,4.0
Mareta View Boutique Bed & Breakfast,2016,4.0
Mareta View Boutique Bed & Breakfast,2017,3.6
Mareta View Boutique Bed & Breakfast,2018,4.6875
Mareta View Boutique Bed & Breakfast,2019,3.5
Mareta View Boutique Bed & Breakfast,2020,4.6
Mareta View Boutique Bed & Breakfast,2021,4.25
Mareta View Boutique Bed & Breakfast,2022,4.6
Mareta View Boutique Bed & Breakfast,2023,4.5
Mareta View Boutique Bed & Breakfast,2024,4.7368421052631575
Mareta View Boutique Bed & Breakfast,2025,3.9
Maria Mar - Surf & Guest House,2015,4.857142857142857
Maria Mar - Surf & Guest House,2016,5.0
Maria Mar - Surf & Guest House,2017,4.6
Maria Mar - Surf & Guest House,2018,4.8
Mayer Apartments,2012,5.0
Mayer Apartments,2013,5.0
Mayer Apartments,2014,4.5
Mayer Apartments,2015,3.0
Mayer Apartments,2016,4.0
Mayer Apartments,2017,4.333333333333333
Mayer Apartments,2018,3.25
Mayer Apartments,2019,5.0
Memoria Porto FLH Hotels,2022,4.666666666666667
Memoria Porto FLH Hotels,2023,4.733333333333333
Memoria Porto FLH Hotels,2024,4.6923076923076925
Memoria Porto FLH Hotels,2025,4.444444444444445
Montargil Monte Novo,2015,5.0
Montargil Monte Novo,2016,4.0
Montargil Monte Novo,2019,5.0
Montargil Monte Novo,2020,3.0
Montargil Monte Novo,2021,5.0
Montargil Monte Novo,2023,4.4
Montargil Monte Novo,2024,4.4
Montargil Monte Novo,2025,4.333333333333333
Monte Joao Roupeiro,2011,4.0
Monte Joao Roupeiro,2013,4.0
Monte Joao Roupeiro,2014,5.0
Monte Joao Roupeiro,2015,4.333333333333333
Monte Joao Roupeiro,2016,5.0
Monte Joao Roupeiro,2017,4.0
Monte Joao Roupeiro,2019,4.333333333333333
Monte Joao Roupeiro,2023,4.5
Monte Joao Roupeiro,2024,5.0
Monte Joao Roupeiro,2025,4.444444444444445
Monte do Zeca,2012,5.0
Monte do Zeca,2014,4.666666666666667
Monte do Zeca,2015,4.333333333333333
Monte do Zeca,2017,5.0
Monte do Zeca,2019,3.0
Monte do Zeca,2023,4.0
Monte do Zeca,2024,3.0
Monte do Zeca,2025,3.6666666666666665
Montebelo Viseu Congress Hotel & Spa,2005,5.0
Montebelo Viseu Congress Hotel & Spa,2007,4.0
Montebelo Viseu Congress Hotel & Spa,2008,4.5
Montebelo Viseu Congress Hotel & Spa,2009,4.5
Montebelo Viseu Congress Hotel & Spa,2010,5.0
Montebelo Viseu Congress Hotel & Spa,2011,3.5
Montebelo Viseu Congress Hotel & Spa,2012,4.75
Montebelo Viseu Congress Hotel & Spa,2013,5.0
Montebelo Viseu Congress Hotel & Spa,2014,4.0
Montebelo Viseu Congress Hotel & Spa,2015,3.8
Montebelo Viseu Congress Hotel & Spa,2016,3.857142857142857
Montebelo Viseu Congress Hotel & Spa,2017,4.0
Montebelo Viseu Congress Hotel & Spa,2018,3.4444444444444446
Montebelo Viseu Congress Hotel & Spa,2019,3.6
Montebelo Viseu Congress Hotel & Spa,2020,3.0
Montebelo Viseu Congress Hotel & Spa,2022,4.5
Montebelo Viseu Congress Hotel & Spa,2023,4.0
Montebelo Viseu Congress Hotel & Spa,2024,3.8333333333333335
Montebelo Viseu Congress Hotel & Spa,2025,3.0
Muthu Clube Praia Da Oura,2019,2.7958115183246073
Muthu Clube Praia Da Oura,2020,3.2976190476190474
Muthu Clube Praia Da Oura,2021,4.070422535211268
Muthu Clube Praia Da Oura,2022,3.2794612794612794
Muthu Clube Praia Da Oura,2023,3.4083601286173635
Muthu Clube Praia Da Oura,2024,3.7171945701357467
Muthu Clube Praia Da Oura,2025,3.8580121703853956
Myriad By Sana,2012,4.666666666666667
Myriad By Sana,2013,4.317073170731708
Myriad By Sana,2014,4.5
Myriad By Sana,2015,4.5479452054794525
Myriad By Sana,2016,4.377777777777778
Myriad By Sana,2017,4.245901639344262
Myriad By Sana,2018,4.349206349206349
Myriad By Sana,2019,4.293103448275862
Myriad By Sana,2020,4.777777777777778
Myriad By Sana,2021,4.666666666666667
Myriad By Sana,2022,4.333333333333333
Myriad By Sana,2023,4.318181818181818
Myriad By Sana,2024,4.45945945945946
Myriad By Sana,2025,4.09375
Natura Algarve Club,2005,3.3333333333333335
Natura Algarve Club,2006,3.75
Natura Algarve Club,2007,3.7777777777777777
Natura Algarve Club,2008,3.75
Natura Algarve Club,2009,3.857142857142857
Natura Algarve Club,2010,4.0588235294117645
Natura Algarve Club,2011,3.710526315789474
Natura Algarve Club,2012,4.0
Natura Algarve Club,2013,4.0
Natura Algarve Club,2014,3.9223300970873787
Natura Algarve Club,2015,4.2
Natura Algarve Club,2016,4.073529411764706
Natura Algarve Club,2017,3.95
Natura Algarve Club,2018,4.111111111111111
Natura Algarve Club,2019,3.95959595959596
Natura Algarve Club,2020,3.5833333333333335
Natura Algarve Club,2021,4.4
Natura Algarve Club,2022,4.274193548387097
Natura Algarve Club,2023,4.375
Natura Algarve Club,2024,3.6315789473684212
Natura Algarve Club,2025,2.8823529411764706
Noah Surf House,2018,4.571428571428571
Noah Surf House,2019,4.535714285714286
Noah Surf House,2020,4.625
Noah Surf House,2021,4.6923076923076925
Noah Surf House,2022,4.285714285714286
Noah Surf House,2023,4.4375
Noah Surf House,2024,4.75
Noah Surf House,2025,4.785714285714286
O Castelo Guest House,2009,5.0
O Castelo Guest House,2010,5.0
O Castelo Guest House,2011,3.6
O Castelo Guest House,2012,5.0
O Castelo Guest House,2013,3.9285714285714284
O Castelo Guest House,2014,4.571428571428571
O Castelo Guest House,2015,4.545454545454546
O Castelo Guest House,2016,4.555555555555555
O Castelo Guest House,2017,4.733333333333333
O Castelo Guest House,2018,4.588235294117647
O Castelo Guest House,2019,4.7
O Castelo Guest House,2020,4.666666666666667
O Castelo Guest House,2021,4.818181818181818
O Castelo Guest House,2022,4.714285714285714
O Castelo Guest House,2023,4.525
O Castelo Guest House,2024,4.838709677419355
O Castelo Guest House,2025,4.777777777777778
Ocean Gardens,2006,4.0
Ocean Gardens,2007,4.0
Ocean Gardens,2008,4.166666666666667
Ocean Gardens,2009,4.25
Ocean Gardens,2010,4.142857142857143
Ocean Gardens,2011,4.166666666666667
Ocean Gardens,2012,3.6818181818181817
Ocean Gardens,2013,3.8214285714285716
Ocean Gardens,2014,4.111111111111111
Ocean Gardens,2015,4.15
Ocean Gardens,2016,4.108695652173913
Ocean Gardens,2017,4.090909090909091
Ocean Gardens,2018,3.5714285714285716
Ocean Gardens,2019,4.2444444444444445
Ocean Gardens,2020,4.0
Ocean Gardens,2021,4.166666666666667
Ocean Gardens,2022,4.0
Ocean Gardens,2023,4.0
Ocean Gardens,2024,4.5
Ocean Gardens,2025,3.6
Onyria Quinta da Marinha Hotel,2020,4.730769230769231
Onyria Quinta da Marinha Hotel,2021,4.642857142857143
Onyria Quinta da Marinha Hotel,2022,4.594936708860759
Onyria Quinta da Marinha Hotel,2023,4.566037735849057
Onyria Quinta da Marinha Hotel,2024,4.742647058823529
Onyria Quinta da Marinha Hotel,2025,4.76
Palacete Real Companhia do Cacau,2016,4.833333333333333
Palacete Real Companhia do Cacau,2017,4.333333333333333
Palacete Real Companhia do Cacau,2018,5.0
Palacete Real Companhia do Cacau,2019,3.7142857142857144
Palacete Real Companhia do Cacau,2021,3.75
Palacete Real Companhia do Cacau,2024,4.875
Palacete Real Companhia do Cacau,2025,5.0
Palacio Vila Flor,2013,3.0
Palacio Vila Flor,2014,4.6
Palacio Vila Flor,2015,4.421052631578948
Palacio Vila Flor,2016,4.666666666666667
Palacio Vila Flor,2017,4.75
Palacio Vila Flor,2018,2.3333333333333335
Palacio Vila Flor,2019,3.75
Park Hotel Porto Gaia,2009,4.0
Park Hotel Porto Gaia,2010,4.25
Park Hotel Porto Gaia,2011,3.5
Park Hotel Porto Gaia,2012,3.0
Park Hotel Porto Gaia,2013,4.0
Park Hotel Porto Gaia,2014,3.8
Park Hotel Porto Gaia,2015,4.0
Park Hotel Porto Gaia,2016,4.0
Park Hotel Porto Gaia,2017,4.0
Park Hotel Porto Gaia,2018,4.5
Park Hotel Porto Gaia,2019,4.5
Park Hotel Porto Gaia,2020,1.0
Park Hotel Porto Gaia,2021,5.0
Park Hotel Porto Gaia,2022,3.0
Park Hotel Porto Gaia,2023,3.1666666666666665
Park Hotel Porto Gaia,2024,3.4444444444444446
Park Hotel Porto Gaia,2025,4.333333333333333
Park Hotel Porto Valongo,2011,5.0
Park Hotel Porto Valongo,2012,2.5
Park Hotel Porto Valongo,2013,4.0
Park Hotel Porto Valongo,2014,3.5
Park Hotel Porto Valongo,2015,4.0
Park Hotel Porto Valongo,2016,4.25
Park Hotel Porto Valongo,2018,4.0
Park Hotel Porto Valongo,2019,4.0
Park Hotel Porto Valongo,2021,1.0
Park Hotel Porto Valongo,2022,5.0
Park Hotel Porto Valongo,2023,3.6666666666666665
Park Hotel Porto Valongo,2024,4.5
Park Hotel Porto Valongo,2025,1.0
Parque Campismo Ria Formosa,2014,4.333333333333333
Parque Campismo Ria Formosa,2015,4.333333333333333
Parque Campismo Ria Formosa,2016,3.6
Parque Campismo Ria Formosa,2017,4.5
Parque Campismo Ria Formosa,2018,3.6
Parque Campismo Ria Formosa,2019,3.5
Parque Campismo Ria Formosa,2021,3.0
Parque Campismo Ria Formosa,2022,4.25
Parque Campismo Ria Formosa,2023,2.5
Parque Campismo Ria Formosa,2024,2.5
Parque Campismo Ria Formosa,2025,3.5
Parque de Campismo Municipal de Mira,2016,4.0
Parque de Campismo Municipal de Mira,2018,5.0
Parque de Campismo Municipal de Mira,2024,4.0
Parque de Campismo Municipal de Mira,2025,4.5
Pateo Lisbon Lounge Suites,2012,4.142857142857143
Pateo Lisbon Lounge Suites,2013,4.5
Pateo Lisbon Lounge Suites,2014,4.0
Pateo Lisbon Lounge Suites,2015,4.4375
Pateo Lisbon Lounge Suites,2016,4.733333333333333
Pateo Lisbon Lounge Suites,2017,4.571428571428571
Pateo Lisbon Lounge Suites,2018,4.166666666666667
Pateo Lisbon Lounge Suites,2019,4.5
Pateo Lisbon Lounge Suites,2020,5.0
Pateo Lisbon Lounge Suites,2022,4.2
Pateo Lisbon Lounge Suites,2023,3.6666666666666665
Pateo Lisbon Lounge Suites,2024,4.0
Pateo Lisbon Lounge Suites,2025,5.0
Pedras do Mar Resort & Spa,2017,4.666666666666667
Pedras do Mar Resort & Spa,2018,4.166666666666667
Pedras do Mar Resort & Spa,2019,3.9782608695652173
Pedras do Mar Resort & Spa,2020,4.0
Pedras do Mar Resort & Spa,2021,4.4
Pedras do Mar Resort & Spa,2022,4.0
Pedras do Mar Resort & Spa,2023,3.0416666666666665
Pedras do Mar Resort & Spa,2024,3.5
Pedras do Mar Resort & Spa,2025,4.5
Penedo da Saudade Suites & Hostel,2019,3.8
Penedo da Saudade Suites & Hostel,2021,4.0
Penedo da Saudade Suites & Hostel,2022,4.5
Penedo da Saudade Suites & Hostel,2023,4.0
Pensao Central,2012,5.0
Pensao Central,2013,4.0
Pensao Central,2014,5.0
Pensao Central,2015,3.0
Pensao Central,2016,4.428571428571429
Pensao Central,2017,5.0
Pensao Central,2018,4.0
Pensao Central,2019,5.0
Pensao Central,2020,4.0
Pensao Central,2025,4.5
Pensao Residencial Setubalense,2007,3.0
Pensao Residencial Setubalense,2008,4.0
Pensao Residencial Setubalense,2009,4.0
Pensao Residencial Setubalense,2011,4.0
Pensao Residencial Setubalense,2013,4.0
Pensao Residencial Setubalense,2014,4.333333333333333
Pensao Residencial Setubalense,2015,3.875
Pensao Residencial Setubalense,2016,4.333333333333333
Pensao Residencial Setubalense,2017,4.166666666666667
Pensao Residencial Setubalense,2018,4.2
Pensao Residencial Setubalense,2019,3.5
Pensao Residencial Setubalense,2023,4.333333333333333
Pensao Residencial Setubalense,2025,3.5
PeraLux,2017,5.0
PeraLux,2018,5.0
PeraLux,2022,4.0
PeraLux,2024,3.5
Perola da Lagoa,2009,3.0
Perola da Lagoa,2010,5.0
Perola da Lagoa,2013,5.0
Perola da Lagoa,2017,4.0
Pestana Bahia Praia,2014,4.0
Pestana Bahia Praia,2015,4.303030303030303
Pestana Bahia Praia,2016,4.153846153846154
Pestana Bahia Praia,2017,4.108108108108108
Pestana Bahia Praia,2018,4.308641975308642
Pestana Bahia Praia,2019,4.327868852459017
Pestana Bahia Praia,2020,4.5
Pestana Bahia Praia,2021,4.636363636363637
Pestana Bahia Praia,2022,4.184210526315789
Pestana Bahia Praia,2023,4.34375
Pestana Bahia Praia,2024,4.403846153846154
Pestana Bahia Praia,2025,4.670731707317073
Pestana Viking,2005,2.8333333333333335
Pestana Viking,2006,2.5
Pestana Viking,2007,4.1
Pestana Viking,2008,3.7857142857142856
Pestana Viking,2009,3.6
Pestana Viking,2010,4.0625
Pestana Viking,2011,3.9310344827586206
Pestana Viking,2012,3.763157894736842
Pestana Viking,2013,3.896551724137931
Pestana Viking,2014,3.857142857142857
Pestana Viking,2015,3.8117647058823527
Pestana Viking,2016,3.9302325581395348
Pestana Viking,2017,3.646551724137931
Pestana Viking,2018,3.59375
Pestana Viking,2019,3.8878504672897196
Pestana Viking,2020,3.727272727272727
Pestana Viking,2021,3.9375
Pestana Viking,2022,3.8125
Pestana Viking,2023,4.141304347826087
Pestana Viking,2024,4.062937062937063
Pestana Viking,2025,4.235714285714286
Pestana Vila Lido,2023,4.785714285714286
Pestana Vila Lido,2024,4.177777777777778
Pestana Vila Lido,2025,4.385714285714286
"Pine Cliffs Ocean Suites, A Luxury Collection Resort & Spa",2016,3.6666666666666665
"Pine Cliffs Ocean Suites, A Luxury Collection Resort & Spa",2017,4.057142857142857
"Pine Cliffs Ocean Suites, A Luxury Collection Resort & Spa",2018,3.5128205128205128
"Pine Cliffs Ocean Suites, A Luxury Collection Resort & Spa",2019,3.9166666666666665
"Pine Cliffs Ocean Suites, A Luxury Collection Resort & Spa",2020,3.3333333333333335
"Pine Cliffs Ocean Suites, A Luxury Collection Resort & Spa",2021,3.4545454545454546
"Pine Cliffs Ocean Suites, A Luxury Collection Resort & Spa",2022,3.3333333333333335
"Pine Cliffs Ocean Suites, A Luxury Collection Resort & Spa",2023,4.1
"Pine Cliffs Ocean Suites, A Luxury Collection Resort & Spa",2024,3.6
"Pine Cliffs Ocean Suites, A Luxury Collection Resort & Spa",2025,3.789473684210526
Porto Cinema Apartments,2017,4.0
Porto Cinema Apartments,2018,4.5
Porto Cinema Apartments,2019,4.181818181818182
Porto PalÃ¡cio Hotel by The Editory,2006,4.666666666666667
Porto PalÃ¡cio Hotel by The Editory,2007,5.0
Porto PalÃ¡cio Hotel by The Editory,2008,3.5
Porto PalÃ¡cio Hotel by The Editory,2009,4.666666666666667
Porto PalÃ¡cio Hotel by The Editory,2010,3.3333333333333335
Porto PalÃ¡cio Hotel by The Editory,2011,4.4375
Porto PalÃ¡cio Hotel by The Editory,2012,3.9565217391304346
Porto PalÃ¡cio Hotel by The Editory,2013,3.9375
Porto PalÃ¡cio Hotel by The Editory,2014,4.2
Porto PalÃ¡cio Hotel by The Editory,2015,3.9375
Porto PalÃ¡cio Hotel by The Editory,2016,3.7954545454545454
Porto PalÃ¡cio Hotel by The Editory,2017,4.016949152542373
Porto PalÃ¡cio Hotel by The Editory,2018,3.9411764705882355
Porto PalÃ¡cio Hotel by The Editory,2019,4.0227272727272725
Porto PalÃ¡cio Hotel by The Editory,2020,4.352941176470588
Porto PalÃ¡cio Hotel by The Editory,2021,4.5
Porto PalÃ¡cio Hotel by The Editory,2022,3.2
Porto PalÃ¡cio Hotel by The Editory,2023,3.95
Porto PalÃ¡cio Hotel by The Editory,2024,3.3684210526315788
Porto PalÃ¡cio Hotel by The Editory,2025,3.5833333333333335
Porto Pim Bay,2017,5.0
Porto Pim Bay,2018,5.0
Porto Pim Bay,2019,5.0
PortoBay Liberdade,2015,4.268156424581005
PortoBay Liberdade,2016,4.302702702702702
PortoBay Liberdade,2017,4.18562874251497
PortoBay Liberdade,2018,4.219178082191781
PortoBay Liberdade,2019,4.066666666666666
PortoBay Liberdade,2020,4.352941176470588
PortoBay Liberdade,2021,4.705882352941177
PortoBay Liberdade,2022,4.555555555555555
PortoBay Liberdade,2023,4.354166666666667
PortoBay Liberdade,2024,4.346774193548387
PortoBay Liberdade,2025,4.4950495049504955
PortoBay Serra Golf,2007,4.0
PortoBay Serra Golf,2008,4.5
PortoBay Serra Golf,2009,4.0
PortoBay Serra Golf,2010,4.25
PortoBay Serra Golf,2011,4.166666666666667
PortoBay Serra Golf,2012,4.466666666666667
PortoBay Serra Golf,2013,4.137931034482759
PortoBay Serra Golf,2014,4.386363636363637
PortoBay Serra Golf,2015,4.516129032258065
PortoBay Serra Golf,2016,4.305555555555555
PortoBay Serra Golf,2017,4.1923076923076925
PortoBay Serra Golf,2018,4.388888888888889
PortoBay Serra Golf,2019,4.333333333333333
PortoBay Serra Golf,2020,4.666666666666667
PortoBay Serra Golf,2021,3.5
PortoBay Serra Golf,2022,4.277777777777778
PortoBay Serra Golf,2023,4.551724137931035
PortoBay Serra Golf,2024,4.5
PortoBay Serra Golf,2025,4.545454545454546
PortoSense,2012,4.615384615384615
PortoSense,2013,4.4375
PortoSense,2014,4.615384615384615
PortoSense,2015,4.4
PortoSense,2016,4.625
PortoSense,2017,4.285714285714286
PortoSense,2018,4.666666666666667
PortoSense,2019,5.0
PortoSense,2021,5.0
PortoSense,2022,5.0
PortoSense,2023,4.75
PortoSense,2024,4.0
PortoSense,2025,4.0
Pousada Viseu,2018,4.4186046511627906
Pousada Viseu,2019,4.24
Pousada Viseu,2020,4.615384615384615
Pousada Viseu,2021,4.052631578947368
Pousada Viseu,2022,4.625
Pousada Viseu,2023,4.5
Pousada Viseu,2024,4.694444444444445
Pousada Viseu,2025,4.5
Pousada de Juventude de Viseu,2019,4.0
Predicados do Douro Palace,2017,2.0
Predicados do Douro Palace,2018,4.75
Predicados do Douro Palace,2019,4.714285714285714
Predicados do Douro Palace,2021,5.0
Predicados do Douro Palace,2023,5.0
Predicados do Douro Palace,2024,5.0
Predicados do Douro Palace,2025,4.75
Pure Fonte Velha Bed and Breakfast,2019,5.0
Pure Fonte Velha Bed and Breakfast,2020,5.0
Pure Fonte Velha Bed and Breakfast,2021,5.0
Pure Fonte Velha Bed and Breakfast,2022,4.4
Pure Fonte Velha Bed and Breakfast,2023,5.0
Pure Fonte Velha Bed and Breakfast,2024,5.0
Pure Fonte Velha Bed and Breakfast,2025,4.375
Pátio Da Villa Coruche Guest House,2024,5.0
Pátio Da Villa Coruche Guest House,2025,4.5
Quinta Dos Oliveiras,2014,5.0
Quinta Dos Oliveiras,2016,2.0
Quinta Dos Oliveiras,2017,3.6666666666666665
Quinta Dos Oliveiras,2019,4.0
Quinta Dos Oliveiras,2025,4.0
Quinta Lamosa Ecotourism,2017,5.0
Quinta Lamosa Ecotourism,2018,4.5
Quinta Lamosa Ecotourism,2019,1.0
Quinta Lamosa Ecotourism,2024,4.75
Quinta Mirabela,2005,4.5
Quinta Mirabela,2006,3.888888888888889
Quinta Mirabela,2007,3.0
Quinta Mirabela,2008,3.8333333333333335
Quinta Mirabela,2009,4.0
Quinta Mirabela,2010,3.6666666666666665
Quinta Mirabela,2011,4.375
Quinta Mirabela,2012,4.0588235294117645
Quinta Mirabela,2013,4.388888888888889
Quinta Mirabela,2014,4.3076923076923075
Quinta Mirabela,2015,3.5
Quinta Mirabela,2016,3.5555555555555554
Quinta Mirabela,2017,4.066666666666666
Quinta Mirabela,2018,4.0
Quinta Mirabela,2019,4.333333333333333
Quinta Mirabela,2021,4.0
Quinta Mirabela,2022,4.4
Quinta Mirabela,2023,4.428571428571429
Quinta Mirabela,2024,4.0
Quinta Mirabela,2025,4.0
Quinta Nova Winery House - Relais & Châteaux,2009,4.0
Quinta Nova Winery House - Relais & Châteaux,2010,4.0
Quinta Nova Winery House - Relais & Châteaux,2011,4.0
Quinta Nova Winery House - Relais & Châteaux,2012,4.428571428571429
Quinta Nova Winery House - Relais & Châteaux,2013,4.111111111111111
Quinta Nova Winery House - Relais & Châteaux,2014,4.166666666666667
Quinta Nova Winery House - Relais & Châteaux,2015,3.8947368421052633
Quinta Nova Winery House - Relais & Châteaux,2016,4.2105263157894735
Quinta Nova Winery House - Relais & Châteaux,2017,3.8260869565217392
Quinta Nova Winery House - Relais & Châteaux,2018,4.0
Quinta Nova Winery House - Relais & Châteaux,2019,3.9444444444444446
Quinta Nova Winery House - Relais & Châteaux,2021,3.3333333333333335
Quinta Nova Winery House - Relais & Châteaux,2022,3.9285714285714284
Quinta Nova Winery House - Relais & Châteaux,2023,4.28125
Quinta Nova Winery House - Relais & Châteaux,2024,4.6
Quinta Nova Winery House - Relais & Châteaux,2025,4.363636363636363
Quinta Paraiso da Mia,2009,4.0
Quinta Paraiso da Mia,2011,5.0
Quinta Paraiso da Mia,2014,5.0
Quinta Paraiso da Mia,2016,3.3333333333333335
Quinta Paraiso da Mia,2017,5.0
Quinta Paraiso da Mia,2018,5.0
Quinta Paraiso da Mia,2022,5.0
Quinta Paraiso da Mia,2023,5.0
Quinta Paraiso da Mia,2024,5.0
Quinta Paraiso da Mia,2025,5.0
Quinta PecÃªga,2019,4.0
Quinta PecÃªga,2023,4.0
Quinta PecÃªga,2024,5.0
Quinta PecÃªga,2025,4.0
Quinta Pedras de Baixo,2013,5.0
Quinta Pedras de Baixo,2014,4.6
Quinta Pedras de Baixo,2015,5.0
Quinta Pedras de Baixo,2016,4.6
Quinta Pedras de Baixo,2017,4.0
Quinta Pedras de Baixo,2019,4.75
Quinta Pedras de Baixo,2023,4.5
Quinta das Achadas,2008,4.666666666666667
Quinta das Achadas,2009,4.363636363636363
Quinta das Achadas,2010,4.555555555555555
Quinta das Achadas,2011,4.3076923076923075
Quinta das Achadas,2012,4.266666666666667
Quinta das Achadas,2013,4.722222222222222
Quinta das Achadas,2014,4.8
Quinta das Achadas,2015,4.461538461538462
Quinta das Achadas,2016,4.583333333333333
Quinta das Achadas,2017,4.777777777777778
Quinta das Achadas,2018,4.6
Quinta das Achadas,2019,4.583333333333333
Quinta das Achadas,2020,5.0
Quinta das Achadas,2021,4.0
Quinta das Achadas,2022,4.25
Quinta das Achadas,2023,3.6666666666666665
Quinta das Achadas,2024,5.0
Quinta das Achadas,2025,5.0
Quinta de Anterronde-Agroturismo,2015,4.333333333333333
Quinta de Anterronde-Agroturismo,2016,5.0
Quinta de Anterronde-Agroturismo,2018,4.0
Quinta de Anterronde-Agroturismo,2019,5.0
Quinta de Anterronde-Agroturismo,2023,4.0
Quinta de Anterronde-Agroturismo,2024,5.0
Quinta de Anterronde-Agroturismo,2025,5.0
Quinta de CasalMato,2016,4.666666666666667
Quinta de CasalMato,2017,4.5
Quinta de CasalMato,2018,5.0
Quinta de CasalMato,2019,4.0
Quinta de CasalMato,2021,5.0
Quinta de CasalMato,2024,4.0
Quinta de CasalMato,2025,5.0
Quinta de Lourosa,2015,5.0
Quinta de Lourosa,2016,4.5
Quinta de Lourosa,2018,5.0
Quinta de Lourosa,2019,5.0
Quinta de Lourosa,2023,5.0
Quinta de Lourosa,2024,4.833333333333333
Quinta de Lourosa,2025,4.75
Quinta de São Tomé,2022,5.0
Quinta de São Tomé,2024,5.0
Quinta de São Tomé,2025,4.666666666666667
Quinta do Furão,2007,4.0
Quinta do Furão,2008,3.6666666666666665
Quinta do Furão,2009,4.3
Quinta do Furão,2010,4.2
Quinta do Furão,2011,4.761904761904762
Quinta do Furão,2012,4.688888888888889
Quinta do Furão,2013,4.642857142857143
Quinta do Furão,2014,4.32
Quinta do Furão,2015,4.315789473684211
Quinta do Furão,2016,4.428571428571429
Quinta do Furão,2017,4.52
Quinta do Furão,2018,4.659090909090909
Quinta do Furão,2019,4.627906976744186
Quinta do Furão,2020,4.666666666666667
Quinta do Furão,2021,4.8125
Quinta do Furão,2022,4.612903225806452
Quinta do Furão,2023,4.7976190476190474
Quinta do Furão,2024,4.6
Quinta do Furão,2025,4.479166666666667
Quinta do Mel,2009,5.0
Quinta do Mel,2010,4.5
Quinta do Mel,2012,5.0
Quinta do Mel,2013,4.4
Quinta do Mel,2014,4.666666666666667
Quinta do Mel,2015,4.571428571428571
Quinta do Mel,2016,4.6
Quinta do Mel,2017,4.75
Quinta do Mel,2018,3.8333333333333335
Quinta do Mel,2019,2.0
Quinta do Mel,2020,2.0
Quinta do Mel,2022,3.5
Quinta do Mel,2023,2.6666666666666665
Quinta do Mel,2024,3.125
Quinta do Mel,2025,3.0
Quinta do Mirante - ANC Resort,2010,4.5
Quinta do Mirante - ANC Resort,2011,3.0
Quinta do Mirante - ANC Resort,2014,5.0
Quinta do Mirante - ANC Resort,2016,4.0
Quinta do Mirante - ANC Resort,2017,4.5
Quinta do Mirante - ANC Resort,2018,4.0
Quinta do Mirante - ANC Resort,2019,4.666666666666667
Quinta do Mirante - ANC Resort,2020,2.0
Quinta do Mirante - ANC Resort,2021,4.5
Quinta do Mirante - ANC Resort,2022,4.0
Quinta do Mirante - ANC Resort,2023,3.0
Quinta do Mirante - ANC Resort,2024,4.5
Quinta do Mirante - ANC Resort,2025,4.0
Quinta do Morgado - Monte da Eira Apartments,2007,4.0
Quinta do Morgado - Monte da Eira Apartments,2008,4.0
Quinta do Morgado - Monte da Eira Apartments,2010,5.0
Quinta do Morgado - Monte da Eira Apartments,2012,3.75
Quinta do Morgado - Monte da Eira Apartments,2013,4.5
Quinta do Morgado - Monte da Eira Apartments,2014,5.0
Quinta do Morgado - Monte da Eira Apartments,2015,3.3333333333333335
Quinta do Morgado - Monte da Eira Apartments,2016,4.0
Quinta do Morgado - Monte da Eira Apartments,2017,2.6666666666666665
Quinta do Morgado - Monte da Eira Apartments,2018,4.0
Quinta do Morgado - Monte da Eira Apartments,2022,3.0
Quinta do Morgado - Monte da Eira Apartments,2023,5.0
Quinta do Morgado - Monte da Eira Apartments,2024,4.0
Quinta do Morgado - Monte da Eira Apartments,2025,4.090909090909091
Quinta do Vale do Monte,2011,5.0
Quinta do Vale do Monte,2013,4.0
Quinta do Vale do Monte,2014,5.0
Quinta do Vale do Monte,2016,5.0
Quinta do Vale do Monte,2017,5.0
Quinta do Vale do Monte,2022,5.0
Quinta do Vale do Monte,2023,5.0
RIA CENTRUM,2023,4.0
RIA CENTRUM,2024,5.0
RIA CENTRUM,2025,4.75
"Reid's Palace, A Belmond Hotel, Madeira",2016,4.387596899224806
"Reid's Palace, A Belmond Hotel, Madeira",2017,4.427777777777778
"Reid's Palace, A Belmond Hotel, Madeira",2018,4.448863636363637
"Reid's Palace, A Belmond Hotel, Madeira",2019,4.436548223350254
"Reid's Palace, A Belmond Hotel, Madeira",2020,3.9545454545454546
"Reid's Palace, A Belmond Hotel, Madeira",2021,4.310344827586207
"Reid's Palace, A Belmond Hotel, Madeira",2022,4.407608695652174
